conflict_index,left_stacktrace_length,right_stacktrace_length,conflict_depth,stacktrace_diff,same_class,same_method,same_start_class,same_start_method,scenario_jar,scenario_index
385,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/garbagecat/4af1d9c4fc71246add443b99af9cc47e5464aa89/original-without-dependencies/merge/garbagecat-2.0.1.jar,171
386,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/hdfs2cass/d9ccc2bac7fe1bbb5a690b6a95ab80eac4e0fa36/original-without-dependencies/merge/spotify-hdfs2cass-2.5.jar,172
387,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/gelfj/f57a572d8c372b60afde1f1f300fdb93e3d1a194/original-without-dependencies/merge/gelfj-1.0.jar,173
388,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT.jar,174
389,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT.jar,174
390,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT.jar,174
391,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT.jar,174
392,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT.jar,174
393,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT.jar,174
394,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT.jar,174
395,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT.jar,174
396,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT.jar,174
397,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT.jar,174
398,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT.jar,174
399,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT.jar,174
400,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT.jar,174
401,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT.jar,174
402,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/config-magic/a7953193ae2e296565ecee2809830b5abb3a3bb7/original-without-dependencies/merge/original-config-magic-0.14-SNAPSHOT.jar,175
403,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/config-magic/a7953193ae2e296565ecee2809830b5abb3a3bb7/original-without-dependencies/merge/original-config-magic-0.14-SNAPSHOT.jar,175
404,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/config-magic/a7953193ae2e296565ecee2809830b5abb3a3bb7/original-without-dependencies/merge/original-config-magic-0.14-SNAPSHOT.jar,176
405,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/jdbi3/9f40c034b7d4b1a262f723ec81a630d1ebeb31bd/original-without-dependencies/merge/jdbi3-0.1-SNAPSHOT.jar,177
406,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/jdbi3/9f40c034b7d4b1a262f723ec81a630d1ebeb31bd/original-without-dependencies/merge/jdbi3-0.1-SNAPSHOT.jar,177
407,4,2,4,2,True,False,True,True,/home/oav2/miningframework/output/files/xml-avro/0b17578deda5b3cf81a58e86016a82b34df1fbc3/original-without-dependencies/merge/xml-avro-0.0.1-SNAPSHOT.jar,178
408,3,4,4,1,True,False,True,True,/home/oav2/miningframework/output/files/xml-avro/0b17578deda5b3cf81a58e86016a82b34df1fbc3/original-without-dependencies/merge/xml-avro-0.0.1-SNAPSHOT.jar,178
409,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/xml-avro/4459180f2931d596524621a3b388e756cc4a22e9/original-without-dependencies/merge/xml-avro-0.0.1-SNAPSHOT.jar,179
410,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/apgdiff/6184333a9bab436893e9d501b6cdba86b0c4b0c8/original-without-dependencies/merge/apgdiff-2.6.0.jar,180
411,5,5,5,0,True,True,True,True,/home/oav2/miningframework/output/files/apgdiff/df3a67acdd167f1c2af1b52bb94e8580ce323e43/original-without-dependencies/merge/apgdiff-2.5.0-SNAPSHOT.jar,181
412,5,5,5,0,True,True,True,True,/home/oav2/miningframework/output/files/apgdiff/df3a67acdd167f1c2af1b52bb94e8580ce323e43/original-without-dependencies/merge/apgdiff-2.5.0-SNAPSHOT.jar,181
413,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/apgdiff/df3a67acdd167f1c2af1b52bb94e8580ce323e43/original-without-dependencies/merge/apgdiff-2.5.0-SNAPSHOT.jar,182
414,4,5,5,1,True,True,True,True,/home/oav2/miningframework/output/files/apgdiff/f8a63c5f0ad47c6bbb48220fffad3a1d0889bb3b/original-without-dependencies/merge/apgdiff-2.4.1-SNAPSHOT.jar,183
415,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/apgdiff/b7a925d5cb97bb0f5bf28e432599e28ff5d18d8a/original-without-dependencies/merge/apgdiff-2.4.1-SNAPSHOT.jar,184
416,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/apgdiff/b7a925d5cb97bb0f5bf28e432599e28ff5d18d8a/original-without-dependencies/merge/apgdiff-2.4.1-SNAPSHOT.jar,184
417,5,5,5,0,True,True,True,True,/home/oav2/miningframework/output/files/apgdiff/f5411ae844bff589367f10ab780062ef97dd8ca5/original-without-dependencies/merge/apgdiff-2.3-SNAPSHOT.jar,185
418,3,5,5,2,True,True,True,True,/home/oav2/miningframework/output/files/apgdiff/f5411ae844bff589367f10ab780062ef97dd8ca5/original-without-dependencies/merge/apgdiff-2.3-SNAPSHOT.jar,185
419,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/apgdiff/bae5ff1ab1298dcf57b4b691e2cfbe6498201d05/original-without-dependencies/merge/apgdiff-2.3-SNAPSHOT.jar,186
420,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/apgdiff/bae5ff1ab1298dcf57b4b691e2cfbe6498201d05/original-without-dependencies/merge/apgdiff-2.3-SNAPSHOT.jar,186
421,2,5,5,3,True,True,True,True,/home/oav2/miningframework/output/files/apgdiff/969537124e1b37732eb6bf02926238ec18dc7c3e/original-without-dependencies/merge/apgdiff-2.3-SNAPSHOT.jar,187
422,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/swagger-parser/3313d11137f5707d9273dffa1ab23a77f4ef1a96/original-without-dependencies/merge/swagger-parser-v3-2.0.24-SNAPSHOT.jar,188
423,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/swagger-parser/3b00f2990dbc8aa4f4bddeac1926c18f943dcec4/original-without-dependencies/merge/swagger-parser-v3-2.0.13-SNAPSHOT.jar,189
424,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/swagger-parser/3b00f2990dbc8aa4f4bddeac1926c18f943dcec4/original-without-dependencies/merge/swagger-parser-v3-2.0.13-SNAPSHOT.jar,189
425,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/swagger-parser/3b00f2990dbc8aa4f4bddeac1926c18f943dcec4/original-without-dependencies/merge/swagger-parser-v3-2.0.13-SNAPSHOT.jar,189
426,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/swagger-parser/3b00f2990dbc8aa4f4bddeac1926c18f943dcec4/original-without-dependencies/merge/swagger-parser-v3-2.0.13-SNAPSHOT.jar,189
427,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/swagger-parser/3b00f2990dbc8aa4f4bddeac1926c18f943dcec4/original-without-dependencies/merge/swagger-parser-v3-2.0.13-SNAPSHOT.jar,189
428,5,4,5,1,True,True,True,True,/home/oav2/miningframework/output/files/swagger-parser/23dc3430c2fb8874afd0a88ffbaac16b1283dbeb/original-without-dependencies/merge/swagger-parser-v3-2.0.2-SNAPSHOT.jar,190
429,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/swagger-parser/9bd3910e741bbf9612deed248dfe61c51afa41b6/original-without-dependencies/merge/swagger-parser-1.0.23-SNAPSHOT.jar,191
430,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/gs-core/99ccebee6bc0cef9bd01204a5334ddcccfbb4d16/original-without-dependencies/merge/gs-core-2.0.0-SNAPSHOT.jar,192
431,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/gs-core/99ccebee6bc0cef9bd01204a5334ddcccfbb4d16/original-without-dependencies/merge/gs-core-2.0.0-SNAPSHOT.jar,193
432,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/gs-core/99ccebee6bc0cef9bd01204a5334ddcccfbb4d16/original-without-dependencies/merge/gs-core-2.0.0-SNAPSHOT.jar,193
433,5,3,5,2,True,True,True,True,/home/oav2/miningframework/output/files/jsonld-java/67ce1f47c7e559fb636cf7c5a1cd2d5950990156/original-without-dependencies/merge/jsonld-java-0.11.0-SNAPSHOT.jar,194
434,2,2,2,0,True,False,True,True,/home/oav2/miningframework/output/files/omnisecurity/709bf9a6157b4b5ff8defca103c94811a87c0c04/original-without-dependencies/merge/omnifaces-security-0.1-SNAPSHOT.jar,195
435,2,3,3,1,True,False,True,True,/home/oav2/miningframework/output/files/omnisecurity/709bf9a6157b4b5ff8defca103c94811a87c0c04/original-without-dependencies/merge/omnifaces-security-0.1-SNAPSHOT.jar,195
436,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/firefly/7c207900f6cb1bb9eca2ab0d127b42442231b0fd/original-without-dependencies/merge/firefly-nettool.jar,196
437,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/firefly/7c207900f6cb1bb9eca2ab0d127b42442231b0fd/original-without-dependencies/merge/firefly-nettool.jar,196
438,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/schema-repo/f85f90da3d8305f4cd40870cf736123b49ae379f/original-without-dependencies/merge/schema-repo-bundle-0.1.2-SNAPSHOT-withdeps.jar,197
439,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/schema-repo/f85f90da3d8305f4cd40870cf736123b49ae379f/original-without-dependencies/merge/schema-repo-bundle-0.1.2-SNAPSHOT-withdeps.jar,197
440,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/schema-repo/f85f90da3d8305f4cd40870cf736123b49ae379f/original-without-dependencies/merge/schema-repo-bundle-0.1.2-SNAPSHOT-withdeps.jar,197
441,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/schema-repo/f85f90da3d8305f4cd40870cf736123b49ae379f/original-without-dependencies/merge/schema-repo-bundle-0.1.2-SNAPSHOT-withdeps.jar,197
442,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/schema-repo/f85f90da3d8305f4cd40870cf736123b49ae379f/original-without-dependencies/merge/schema-repo-bundle-0.1.2-SNAPSHOT-withdeps.jar,197
443,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/xdi2/eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038/original-without-dependencies/merge/xdi2-core-0.7-SNAPSHOT.jar,198
444,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/xdi2/eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038/original-without-dependencies/merge/xdi2-core-0.7-SNAPSHOT.jar,198
445,5,5,5,0,True,True,True,True,/home/oav2/miningframework/output/files/xdi2/eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038/original-without-dependencies/merge/xdi2-core-0.7-SNAPSHOT.jar,199
446,5,5,5,0,True,True,True,True,/home/oav2/miningframework/output/files/xdi2/eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038/original-without-dependencies/merge/xdi2-core-0.7-SNAPSHOT.jar,199
447,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/xdi2/eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038/original-without-dependencies/merge/xdi2-core-0.7-SNAPSHOT.jar,200
448,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/xdi2/eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038/original-without-dependencies/merge/xdi2-core-0.7-SNAPSHOT.jar,200
449,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/xdi2/eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038/original-without-dependencies/merge/xdi2-core-0.7-SNAPSHOT.jar,200
450,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/xdi2/eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038/original-without-dependencies/merge/xdi2-core-0.7-SNAPSHOT.jar,200
451,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/xdi2/7618906e7fe1505c0bfe64cff226298032c7e49f/original-without-dependencies/merge/xdi2-client-0.1-SNAPSHOT.jar,201
452,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/xdi2/7618906e7fe1505c0bfe64cff226298032c7e49f/original-without-dependencies/merge/xdi2-client-0.1-SNAPSHOT.jar,201
453,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/jgrapht/a1da34c8f43a243454808270f60c9a223086a167/original-without-dependencies/merge/jgrapht-io-1.1.1-SNAPSHOT-uber.jar,202
454,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/ob1k/821f116c59b62c50d5f7fc3a99edcb5a83b02f56/original-without-dependencies/merge/ob1k-consul-0.145-SNAPSHOT.jar,203
455,4,5,5,1,True,True,True,True,/home/oav2/miningframework/output/files/fastweixin/0519f3179f85a6f22a87251442e898f49ad53d7c/original-without-dependencies/merge/fastweixin.jar,204
456,5,5,5,0,True,True,True,True,/home/oav2/miningframework/output/files/fastweixin/53b5138ff7f9f52933a2c6b0c0d2cb102f503b68/original-without-dependencies/merge/fastweixin.jar,205
457,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/splunk-library-javalogging/f80bc59f417077de739ae23c10be9b1658219bed/original-without-dependencies/merge/splunk-library-javalogging-1.8.0.jar,206
458,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/structr/970ffd3236d38988dc90f3fd659acb693e3d8740/original-without-dependencies/merge/structr-core-3.6-SNAPSHOT.jar,207
459,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/structr/970ffd3236d38988dc90f3fd659acb693e3d8740/original-without-dependencies/merge/structr-core-3.6-SNAPSHOT.jar,207
460,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/structr/970ffd3236d38988dc90f3fd659acb693e3d8740/original-without-dependencies/merge/structr-core-3.6-SNAPSHOT.jar,207
461,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/structr/970ffd3236d38988dc90f3fd659acb693e3d8740/original-without-dependencies/merge/structr-core-3.6-SNAPSHOT.jar,207
462,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/nar-maven-plugin/436a5cc07ad6d54972e719e8f23d0265593632e2/original-without-dependencies/merge/nar-maven-plugin-3.5.2-SNAPSHOT.jar,208
463,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/nar-maven-plugin/436a5cc07ad6d54972e719e8f23d0265593632e2/original-without-dependencies/merge/nar-maven-plugin-3.5.2-SNAPSHOT.jar,208
464,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/assertj-assertions-generator/e9c59be58d0f5f8598375f4031f5f06ac0f1cdcc/original-without-dependencies/merge/assertion-generator.jar,209
465,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/docker-java/62843f36d4563fb512f037e0b8b7418aa0a33765/original-without-dependencies/merge/docker-java-0.6.1-SNAPSHOT.jar,210
466,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/assertj-assertions-generator/90ea9aa591a04829f67fe32d1f2f97fa3ca20064/original-without-dependencies/merge/assertion-generator.jar,211
467,5,5,5,0,True,True,True,True,/home/oav2/miningframework/output/files/assertj-assertions-generator/90ea9aa591a04829f67fe32d1f2f97fa3ca20064/original-without-dependencies/merge/assertion-generator.jar,212
