conflict_index,left_stacktrace_length,right_stacktrace_length,conflict_depth,stacktrace_diff,same_class,same_method,scenario_jar,scenario_index
281,3,3,3,0,True,True,/home/miningframework/output/files/datasift-java/be06e5debddb07eb337ae8c84897bc47873f59f7/original-without-dependencies/merge/datasift-java-2.1.0.jar,118
282,4,4,4,0,True,True,/home/miningframework/output/files/datasift-java/be06e5debddb07eb337ae8c84897bc47873f59f7/original-without-dependencies/merge/datasift-java-2.1.0.jar,118
283,1,1,1,0,True,True,/home/miningframework/output/files/datasift-java/27ae5e0af9801b9e37cd960e12136404eae3676e/original-without-dependencies/merge/datasift-java-1.1.1-SNAPSHOT.jar,119
284,1,1,1,0,True,True,/home/miningframework/output/files/datasift-java/27ae5e0af9801b9e37cd960e12136404eae3676e/original-without-dependencies/merge/datasift-java-1.1.1-SNAPSHOT.jar,119
285,1,1,1,0,True,True,/home/miningframework/output/files/datasift-java/27ae5e0af9801b9e37cd960e12136404eae3676e/original-without-dependencies/merge/datasift-java-1.1.1-SNAPSHOT.jar,119
286,1,1,1,0,True,True,/home/miningframework/output/files/datasift-java/27ae5e0af9801b9e37cd960e12136404eae3676e/original-without-dependencies/merge/datasift-java-1.1.1-SNAPSHOT.jar,120
287,1,1,1,0,True,True,/home/miningframework/output/files/datasift-java/27ae5e0af9801b9e37cd960e12136404eae3676e/original-without-dependencies/merge/datasift-java-1.1.1-SNAPSHOT.jar,120
288,1,1,1,0,True,True,/home/miningframework/output/files/datasift-java/27ae5e0af9801b9e37cd960e12136404eae3676e/original-without-dependencies/merge/datasift-java-1.1.1-SNAPSHOT.jar,120
289,1,1,1,0,True,True,/home/miningframework/output/files/datasift-java/27ae5e0af9801b9e37cd960e12136404eae3676e/original-without-dependencies/merge/datasift-java-1.1.1-SNAPSHOT.jar,121
290,1,1,1,0,True,True,/home/miningframework/output/files/datasift-java/27ae5e0af9801b9e37cd960e12136404eae3676e/original-without-dependencies/merge/datasift-java-1.1.1-SNAPSHOT.jar,121
291,1,1,1,0,True,True,/home/miningframework/output/files/datasift-java/27ae5e0af9801b9e37cd960e12136404eae3676e/original-without-dependencies/merge/datasift-java-1.1.1-SNAPSHOT.jar,122
292,1,1,1,0,True,True,/home/miningframework/output/files/datasift-java/27ae5e0af9801b9e37cd960e12136404eae3676e/original-without-dependencies/merge/datasift-java-1.1.1-SNAPSHOT.jar,122
293,8,3,8,5,True,True,/home/miningframework/output/files/datasift-java/63473e61923aeb786325b6edf3828aa7538be0e6/original-without-dependencies/merge/datasift-java-1.1.0-SNAPSHOT.jar,123
294,8,3,8,5,True,True,/home/miningframework/output/files/datasift-java/63473e61923aeb786325b6edf3828aa7538be0e6/original-without-dependencies/merge/datasift-java-1.1.0-SNAPSHOT.jar,124
295,8,3,8,5,True,True,/home/miningframework/output/files/datasift-java/63473e61923aeb786325b6edf3828aa7538be0e6/original-without-dependencies/merge/datasift-java-1.1.0-SNAPSHOT.jar,125
296,8,3,8,5,True,True,/home/miningframework/output/files/datasift-java/63473e61923aeb786325b6edf3828aa7538be0e6/original-without-dependencies/merge/datasift-java-1.1.0-SNAPSHOT.jar,126
297,1,1,1,0,True,True,/home/miningframework/output/files/orientdb-etl/889e65b57d07559f507bcef0e966f6f0612ae9dd/original-without-dependencies/merge/orientdb-etl-2.1.3.jar,127
298,1,1,1,0,True,True,/home/miningframework/output/files/orientdb-etl/889e65b57d07559f507bcef0e966f6f0612ae9dd/original-without-dependencies/merge/orientdb-etl-2.1.3.jar,127
299,1,1,1,0,True,True,/home/miningframework/output/files/orientdb-etl/889e65b57d07559f507bcef0e966f6f0612ae9dd/original-without-dependencies/merge/orientdb-etl-2.1.3.jar,128
300,1,1,1,0,True,True,/home/miningframework/output/files/orientdb-etl/889e65b57d07559f507bcef0e966f6f0612ae9dd/original-without-dependencies/merge/orientdb-etl-2.1.3.jar,128
301,5,5,5,0,True,True,/home/miningframework/output/files/orientdb-etl/889e65b57d07559f507bcef0e966f6f0612ae9dd/original-without-dependencies/merge/orientdb-etl-2.1.3.jar,129
302,5,5,5,0,True,True,/home/miningframework/output/files/orientdb-etl/889e65b57d07559f507bcef0e966f6f0612ae9dd/original-without-dependencies/merge/orientdb-etl-2.1.3.jar,130
303,1,1,1,0,True,True,/home/miningframework/output/files/camus/94ecd8cac46d23ae6dfd40fb37d149660ed2cf34/original-without-dependencies/merge/camus-sweeper-0.1.0-SNAPSHOT.jar,131
304,1,1,1,0,True,True,/home/miningframework/output/files/camus/94ecd8cac46d23ae6dfd40fb37d149660ed2cf34/original-without-dependencies/merge/camus-sweeper-0.1.0-SNAPSHOT.jar,131
305,2,2,2,0,True,True,/home/miningframework/output/files/geoserver-manager/352e241e0bf2b9c4a7d640dd5ca7795e1b5d303a/original-without-dependencies/merge/geoserver-manager-1.2-SNAPSHOT.jar,132
306,4,4,4,0,True,True,/home/miningframework/output/files/geoserver-manager/352e241e0bf2b9c4a7d640dd5ca7795e1b5d303a/original-without-dependencies/merge/geoserver-manager-1.2-SNAPSHOT.jar,132
307,3,3,3,0,True,True,/home/miningframework/output/files/geoserver-manager/352e241e0bf2b9c4a7d640dd5ca7795e1b5d303a/original-without-dependencies/merge/geoserver-manager-1.2-SNAPSHOT.jar,132
308,2,2,2,0,True,True,/home/miningframework/output/files/geoserver-manager/352e241e0bf2b9c4a7d640dd5ca7795e1b5d303a/original-without-dependencies/merge/geoserver-manager-1.2-SNAPSHOT.jar,133
309,4,4,4,0,True,True,/home/miningframework/output/files/geoserver-manager/352e241e0bf2b9c4a7d640dd5ca7795e1b5d303a/original-without-dependencies/merge/geoserver-manager-1.2-SNAPSHOT.jar,133
310,3,3,3,0,True,True,/home/miningframework/output/files/geoserver-manager/352e241e0bf2b9c4a7d640dd5ca7795e1b5d303a/original-without-dependencies/merge/geoserver-manager-1.2-SNAPSHOT.jar,133
311,5,5,5,0,True,True,/home/miningframework/output/files/geoserver-manager/352e241e0bf2b9c4a7d640dd5ca7795e1b5d303a/original-without-dependencies/merge/geoserver-manager-1.2-SNAPSHOT.jar,134
312,6,6,6,0,True,True,/home/miningframework/output/files/geoserver-manager/352e241e0bf2b9c4a7d640dd5ca7795e1b5d303a/original-without-dependencies/merge/geoserver-manager-1.2-SNAPSHOT.jar,134
313,5,5,5,0,True,True,/home/miningframework/output/files/geoserver-manager/352e241e0bf2b9c4a7d640dd5ca7795e1b5d303a/original-without-dependencies/merge/geoserver-manager-1.2-SNAPSHOT.jar,135
314,6,6,6,0,True,True,/home/miningframework/output/files/geoserver-manager/352e241e0bf2b9c4a7d640dd5ca7795e1b5d303a/original-without-dependencies/merge/geoserver-manager-1.2-SNAPSHOT.jar,135
315,6,6,6,0,True,True,/home/miningframework/output/files/geoserver-manager/352e241e0bf2b9c4a7d640dd5ca7795e1b5d303a/original-without-dependencies/merge/geoserver-manager-1.2-SNAPSHOT.jar,136
316,6,6,6,0,True,True,/home/miningframework/output/files/geoserver-manager/352e241e0bf2b9c4a7d640dd5ca7795e1b5d303a/original-without-dependencies/merge/geoserver-manager-1.2-SNAPSHOT.jar,137
317,3,3,3,0,True,True,/home/miningframework/output/files/jsondiff/4ac27123bccc0e733c27d3be222175e4862a5869/original-without-dependencies/merge/jsondiff-1.0-SNAPSHOT.jar,138
318,3,3,3,0,True,True,/home/miningframework/output/files/jsondiff/4ac27123bccc0e733c27d3be222175e4862a5869/original-without-dependencies/merge/jsondiff-1.0-SNAPSHOT.jar,139
319,4,6,6,2,True,True,/home/miningframework/output/files/jsondiff/cd3cba0a2fcc4f07a4e04f0e729962c2bbd6b769/original-without-dependencies/merge/jsondiff-1.0-SNAPSHOT.jar,140
320,4,4,4,0,True,True,/home/miningframework/output/files/jsondiff/cd3cba0a2fcc4f07a4e04f0e729962c2bbd6b769/original-without-dependencies/merge/jsondiff-1.0-SNAPSHOT.jar,140
321,4,6,6,2,True,True,/home/miningframework/output/files/jsondiff/cd3cba0a2fcc4f07a4e04f0e729962c2bbd6b769/original-without-dependencies/merge/jsondiff-1.0-SNAPSHOT.jar,141
322,4,4,4,0,True,True,/home/miningframework/output/files/jsondiff/cd3cba0a2fcc4f07a4e04f0e729962c2bbd6b769/original-without-dependencies/merge/jsondiff-1.0-SNAPSHOT.jar,141
323,3,3,3,0,True,True,/home/miningframework/output/files/jsondiff/cd3cba0a2fcc4f07a4e04f0e729962c2bbd6b769/original-without-dependencies/merge/jsondiff-1.0-SNAPSHOT.jar,142
324,1,1,1,0,True,True,/home/miningframework/output/files/jruby-maven-plugins/9a1038d1343abc2df3ead351e22d7d481bbdffbe/original-without-dependencies/merge/gemify-maven-plugin-0.22.0-SNAPSHOT.jar,143
325,1,1,1,0,True,True,/home/miningframework/output/files/jruby-maven-plugins/9a1038d1343abc2df3ead351e22d7d481bbdffbe/original-without-dependencies/merge/gemify-maven-plugin-0.22.0-SNAPSHOT.jar,144
326,2,2,2,0,True,True,/home/miningframework/output/files/jruby-maven-plugins/1b783e16c0c48cfd4ac14e4bb393963879969688/original-without-dependencies/merge/gem-maven-plugin-0.22.0-SNAPSHOT.jar,145
327,1,1,1,0,True,True,/home/miningframework/output/files/jruby-maven-plugins/1b783e16c0c48cfd4ac14e4bb393963879969688/original-without-dependencies/merge/gem-maven-plugin-0.22.0-SNAPSHOT.jar,145
328,1,1,1,0,True,True,/home/miningframework/output/files/jruby-maven-plugins/1b783e16c0c48cfd4ac14e4bb393963879969688/original-without-dependencies/merge/gem-maven-plugin-0.22.0-SNAPSHOT.jar,145
329,1,1,1,0,True,True,/home/miningframework/output/files/jruby-maven-plugins/1b783e16c0c48cfd4ac14e4bb393963879969688/original-without-dependencies/merge/gem-maven-plugin-0.22.0-SNAPSHOT.jar,145
330,1,1,1,0,True,True,/home/miningframework/output/files/jruby-maven-plugins/1b783e16c0c48cfd4ac14e4bb393963879969688/original-without-dependencies/merge/gem-maven-plugin-0.22.0-SNAPSHOT.jar,145
331,1,1,1,0,True,True,/home/miningframework/output/files/jruby-maven-plugins/1b783e16c0c48cfd4ac14e4bb393963879969688/original-without-dependencies/merge/gem-maven-plugin-0.22.0-SNAPSHOT.jar,145
332,1,1,1,0,True,True,/home/miningframework/output/files/jruby-maven-plugins/1b783e16c0c48cfd4ac14e4bb393963879969688/original-without-dependencies/merge/gem-maven-plugin-0.22.0-SNAPSHOT.jar,145
333,2,2,2,0,True,True,/home/miningframework/output/files/jruby-maven-plugins/1b783e16c0c48cfd4ac14e4bb393963879969688/original-without-dependencies/merge/gem-maven-plugin-0.22.0-SNAPSHOT.jar,146
334,1,1,1,0,True,True,/home/miningframework/output/files/jruby-maven-plugins/1b783e16c0c48cfd4ac14e4bb393963879969688/original-without-dependencies/merge/gem-maven-plugin-0.22.0-SNAPSHOT.jar,146
335,1,1,1,0,True,True,/home/miningframework/output/files/jruby-maven-plugins/1b783e16c0c48cfd4ac14e4bb393963879969688/original-without-dependencies/merge/gem-maven-plugin-0.22.0-SNAPSHOT.jar,146
336,1,1,1,0,True,True,/home/miningframework/output/files/jruby-maven-plugins/1b783e16c0c48cfd4ac14e4bb393963879969688/original-without-dependencies/merge/gem-maven-plugin-0.22.0-SNAPSHOT.jar,146
337,1,1,1,0,True,True,/home/miningframework/output/files/jruby-maven-plugins/1b783e16c0c48cfd4ac14e4bb393963879969688/original-without-dependencies/merge/gem-maven-plugin-0.22.0-SNAPSHOT.jar,146
338,1,1,1,0,True,True,/home/miningframework/output/files/jruby-maven-plugins/1b783e16c0c48cfd4ac14e4bb393963879969688/original-without-dependencies/merge/gem-maven-plugin-0.22.0-SNAPSHOT.jar,146
339,1,1,1,0,True,True,/home/miningframework/output/files/jruby-maven-plugins/1b783e16c0c48cfd4ac14e4bb393963879969688/original-without-dependencies/merge/gem-maven-plugin-0.22.0-SNAPSHOT.jar,146
340,1,1,1,0,True,True,/home/miningframework/output/files/flyingsaucer/3f9940081e8b9710f6855a05c8dcfda73103545d/original-without-dependencies/merge/flying-saucer-pdf-9.0.10-SNAPSHOT.jar,147
341,1,1,1,0,True,True,/home/miningframework/output/files/flyingsaucer/3f9940081e8b9710f6855a05c8dcfda73103545d/original-without-dependencies/merge/flying-saucer-pdf-9.0.10-SNAPSHOT.jar,148
342,1,1,1,0,True,True,/home/miningframework/output/files/asterisk-java/c2e7dc11a5842730c43dea7f8a0f7b7f9cc1f8ee/original-without-dependencies/merge/asterisk-java.jar,149
343,1,1,1,0,True,True,/home/miningframework/output/files/asterisk-java/c2e7dc11a5842730c43dea7f8a0f7b7f9cc1f8ee/original-without-dependencies/merge/asterisk-java.jar,149
344,1,1,1,0,True,True,/home/miningframework/output/files/asterisk-java/c2e7dc11a5842730c43dea7f8a0f7b7f9cc1f8ee/original-without-dependencies/merge/asterisk-java.jar,150
345,1,1,1,0,True,True,/home/miningframework/output/files/asterisk-java/c2e7dc11a5842730c43dea7f8a0f7b7f9cc1f8ee/original-without-dependencies/merge/asterisk-java.jar,150
346,1,1,1,0,True,True,/home/miningframework/output/files/asterisk-java/c2e7dc11a5842730c43dea7f8a0f7b7f9cc1f8ee/original-without-dependencies/merge/asterisk-java.jar,151
347,6,8,8,2,True,True,/home/miningframework/output/files/asterisk-java/d051cefe929eeba446139b2480f4e6006502d896/original-without-dependencies/merge/asterisk-java.jar,152
348,6,10,10,4,True,True,/home/miningframework/output/files/asterisk-java/d051cefe929eeba446139b2480f4e6006502d896/original-without-dependencies/merge/asterisk-java.jar,153
349,5,5,5,0,True,True,/home/miningframework/output/files/asterisk-java/b07617fe185d57dd38980993e1934d68e7e6c0c6/original-without-dependencies/merge/asterisk-java.jar,154
350,6,6,6,0,True,True,/home/miningframework/output/files/asterisk-java/b07617fe185d57dd38980993e1934d68e7e6c0c6/original-without-dependencies/merge/asterisk-java.jar,155
351,1,1,1,0,True,True,/home/miningframework/output/files/asterisk-java/a4b27137cc92af086da78fdfb634a441cb07e1d0/original-without-dependencies/merge/asterisk-java.jar,156
352,1,1,1,0,True,True,/home/miningframework/output/files/asterisk-java/a4b27137cc92af086da78fdfb634a441cb07e1d0/original-without-dependencies/merge/asterisk-java.jar,157
353,5,3,5,2,True,True,/home/miningframework/output/files/swagger-maven-plugin/af4fd83eacd9ccbd81e0750e6e74881b6eedd587/original-without-dependencies/merge/swagger-maven-plugin-3.1.8-SNAPSHOT.jar,158
354,6,6,6,0,True,True,/home/miningframework/output/files/hawtjni/c0cfb2558b8e11edd224f08fd7da6daa84876b34/original-without-dependencies/merge/hawtjni-example-1.17-SNAPSHOT.jar,159
355,6,6,6,0,True,True,/home/miningframework/output/files/hawtjni/c0cfb2558b8e11edd224f08fd7da6daa84876b34/original-without-dependencies/merge/hawtjni-example-1.17-SNAPSHOT.jar,160
356,2,4,4,2,True,True,/home/miningframework/output/files/swagger-maven-plugin/5e2ac85d33d0bf03ac6148743931507b778991a3/original-without-dependencies/merge/swagger-maven-plugin-3.1.7-SNAPSHOT.jar,161
357,4,4,4,0,True,True,/home/miningframework/output/files/swagger-maven-plugin/5e2ac85d33d0bf03ac6148743931507b778991a3/original-without-dependencies/merge/swagger-maven-plugin-3.1.7-SNAPSHOT.jar,161
358,2,4,4,2,True,True,/home/miningframework/output/files/swagger-maven-plugin/5e2ac85d33d0bf03ac6148743931507b778991a3/original-without-dependencies/merge/swagger-maven-plugin-3.1.7-SNAPSHOT.jar,162
359,4,4,4,0,True,True,/home/miningframework/output/files/swagger-maven-plugin/5e2ac85d33d0bf03ac6148743931507b778991a3/original-without-dependencies/merge/swagger-maven-plugin-3.1.7-SNAPSHOT.jar,162
360,1,1,1,0,True,True,/home/miningframework/output/files/swagger-maven-plugin/79e35180ae729f232c33cc856e32ed00986b6846/original-without-dependencies/merge/swagger-maven-plugin-3.1.6-SNAPSHOT.jar,163
361,1,1,1,0,True,True,/home/miningframework/output/files/swagger-maven-plugin/79e35180ae729f232c33cc856e32ed00986b6846/original-without-dependencies/merge/swagger-maven-plugin-3.1.6-SNAPSHOT.jar,164
362,1,1,1,0,True,True,/home/miningframework/output/files/camel-ironmq/7b8e755aa410ddd2841a5471f78bf5256a647b76/original-without-dependencies/merge/camel-ironmq-2.15.3.jar,165
363,1,1,1,0,True,True,/home/miningframework/output/files/camel-ironmq/7b8e755aa410ddd2841a5471f78bf5256a647b76/original-without-dependencies/merge/camel-ironmq-2.15.3.jar,166
364,7,8,8,1,True,True,/home/miningframework/output/files/movsim/10239d7f513a507e33bba526abfe0b696af80e0d/original-without-dependencies/merge/MovsimCore-1.6.0-SNAPSHOT-jar-with-dependencies.jar,167
365,7,6,7,1,True,True,/home/miningframework/output/files/mybatis-3/40872421fec3524a83f1ed5fd9df28c25e3db46d/original-without-dependencies/merge/original-mybatis-3.4.5-SNAPSHOT.jar,168
366,1,1,1,0,True,True,/home/miningframework/output/files/movsim/dda7cfc15c5dc1102f21327f720973fa36dbc38b/original-without-dependencies/merge/movsim-0.1.jar,169
367,1,1,1,0,True,True,/home/miningframework/output/files/movsim/dda7cfc15c5dc1102f21327f720973fa36dbc38b/original-without-dependencies/merge/movsim-0.1.jar,170
368,8,5,8,3,True,True,/home/miningframework/output/files/substeps-core/f51e19b36c2a13d3d11fe9744381a0c910d61c6f/original-without-dependencies/merge/substeps-core.jar,171
369,1,1,1,0,True,True,/home/miningframework/output/files/substeps-core/f51e19b36c2a13d3d11fe9744381a0c910d61c6f/original-without-dependencies/merge/substeps-core.jar,171
370,1,1,1,0,True,True,/home/miningframework/output/files/substeps-core/f51e19b36c2a13d3d11fe9744381a0c910d61c6f/original-without-dependencies/merge/substeps-core.jar,171
371,4,5,5,1,True,True,/home/miningframework/output/files/substeps-core/f51e19b36c2a13d3d11fe9744381a0c910d61c6f/original-without-dependencies/merge/substeps-core.jar,172
372,8,5,8,3,True,True,/home/miningframework/output/files/substeps-core/f51e19b36c2a13d3d11fe9744381a0c910d61c6f/original-without-dependencies/merge/substeps-core.jar,172
373,1,1,1,0,True,True,/home/miningframework/output/files/substeps-core/f51e19b36c2a13d3d11fe9744381a0c910d61c6f/original-without-dependencies/merge/substeps-core.jar,172
374,1,1,1,0,True,True,/home/miningframework/output/files/substeps-core/f51e19b36c2a13d3d11fe9744381a0c910d61c6f/original-without-dependencies/merge/substeps-core.jar,172
375,1,1,1,0,True,True,/home/miningframework/output/files/azure-tables-hadoop/f5ae55a8d5024fba05bd9a188ae18116b624a69d/original-without-dependencies/merge/microsoft-hadoop-azure-0.0.2.jar,173
376,1,1,1,0,True,True,/home/miningframework/output/files/azure-tables-hadoop/f5ae55a8d5024fba05bd9a188ae18116b624a69d/original-without-dependencies/merge/microsoft-hadoop-azure-0.0.2.jar,173
377,1,1,1,0,True,True,/home/miningframework/output/files/azure-tables-hadoop/f5ae55a8d5024fba05bd9a188ae18116b624a69d/original-without-dependencies/merge/microsoft-hadoop-azure-0.0.2.jar,173
378,1,1,1,0,True,True,/home/miningframework/output/files/azure-tables-hadoop/f5ae55a8d5024fba05bd9a188ae18116b624a69d/original-without-dependencies/merge/microsoft-hadoop-azure-0.0.2.jar,174
379,1,1,1,0,True,True,/home/miningframework/output/files/azure-tables-hadoop/f5ae55a8d5024fba05bd9a188ae18116b624a69d/original-without-dependencies/merge/microsoft-hadoop-azure-0.0.2.jar,174
380,1,1,1,0,True,True,/home/miningframework/output/files/azure-tables-hadoop/f5ae55a8d5024fba05bd9a188ae18116b624a69d/original-without-dependencies/merge/microsoft-hadoop-azure-0.0.2.jar,174
381,1,1,1,0,True,True,/home/miningframework/output/files/otr4j/445fe2a8ad55d7da4043a22a4adc2c09ee4097f4/original-without-dependencies/merge/org.otr4j-0.23-SNAPSHOT.jar,175
382,1,1,1,0,True,True,/home/miningframework/output/files/otr4j/445fe2a8ad55d7da4043a22a4adc2c09ee4097f4/original-without-dependencies/merge/org.otr4j-0.23-SNAPSHOT.jar,176
383,1,1,1,0,True,True,/home/miningframework/output/files/otr4j/445fe2a8ad55d7da4043a22a4adc2c09ee4097f4/original-without-dependencies/merge/org.otr4j-0.23-SNAPSHOT.jar,177
384,1,1,1,0,True,True,/home/miningframework/output/files/otr4j/445fe2a8ad55d7da4043a22a4adc2c09ee4097f4/original-without-dependencies/merge/org.otr4j-0.23-SNAPSHOT.jar,178
385,5,5,5,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,179
386,1,1,1,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,179
387,1,1,1,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,179
388,1,1,1,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,179
389,2,2,2,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,179
390,1,1,1,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,179
391,1,1,1,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,179
392,4,4,4,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,179
393,2,2,2,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,179
394,2,2,2,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,179
395,4,4,4,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,179
396,1,1,1,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,179
397,3,3,3,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,179
398,2,2,2,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,179
399,3,3,3,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,180
400,1,1,1,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,180
401,1,1,1,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,180
402,2,2,2,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,180
403,1,1,1,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,180
404,2,2,2,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,180
405,5,5,5,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,180
406,1,1,1,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,180
407,1,1,1,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,180
408,2,2,2,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,180
409,4,4,4,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,180
410,1,1,1,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,180
411,3,3,3,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,180
412,2,2,2,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,180
413,2,2,2,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,181
414,3,3,3,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,181
415,2,2,2,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,182
416,3,3,3,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,182
417,3,3,3,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,183
418,1,1,1,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,183
419,2,2,2,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,183
420,3,3,3,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,184
421,1,1,1,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,184
422,2,2,2,0,True,True,/home/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,184
423,5,5,5,0,True,True,/home/miningframework/output/files/shazamcrest/9be9807f1cf79c5a11d69fde25afc99f3fb2f40c/original-without-dependencies/merge/shazamcrest-0.11-SNAPSHOT.jar,185
424,5,5,5,0,True,True,/home/miningframework/output/files/shazamcrest/9be9807f1cf79c5a11d69fde25afc99f3fb2f40c/original-without-dependencies/merge/shazamcrest-0.11-SNAPSHOT.jar,186
